event_id,date,competition,season,round,venue,opponent,player_id,player,position,shirt_number,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,savedShotsFromInsideTheBox,penaltyFaced,saves,punches,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,keeperSaveValue,ratingVersions,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,totalCross,accurateCross,duelLost,dispossessed,totalContest,outfielderBlock,interceptionWon,totalTackle,wonTackle,unsuccessfulTouch,wasFouled,topSpeed,kilometersCovered,numberOfSprints,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,keyPass,metersCoveredRunningKm,metersCoveredHighSpeedRunningKm,metersCoveredSprintingKm,aerialLost,bigChanceMissed,shotOffTarget,onTargetScoringAttempt,fouls,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,challengeLost,goals,bigChanceCreated,penaltyConceded,wonContest,errorLeadToAGoal,totalOffside,blockedScoringAttempt,errorLeadToAShot,clearanceOffLine,penaltyWon,goodHighClaim,hitWoodwork,metersCoveredWalkingKm,metersCoveredJoggingKm,lastManTackle,penaltyMiss,penaltySave,crossNotClaimed,ownGoals
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1489159,Diogo Ferreira,G,50,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,823631,Dodi Lukebakio,M,11,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1087316,Enzo Barrenechea,M,5,False,9.0,9.0,1.0,1.0,0.0,7.0,7.0,2.0,2.0,,1.0,,2.0,,,,,,,15.0,10.0,6.7,,0.00098627,10.658427081687,2.0,2.6420055930035,,,"{'original': 6.7, 'alternative': 6.6}",0,,-0.05,0.02,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,1.0,,,,28.692,2.13078,2.0,,0.0,,0.45,0.16,0.06,,,,,,,,,,,,,,,,,,,,,,0.4,1.06,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1103333,Franjo Ivanović,F,9,False,3.0,1.0,,,0.0,,1.0,1.0,2.0,,3.0,,,,,,,,,15.0,8.0,6.6,3.0,0.00128172,32.453463483999,4.0,22.004886933179,6.8883572128199,,"{'original': 6.6, 'alternative': 6.6}",0,,-0.16,0.01,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,1.0,,,,,1.0,,,2.0,26.172,1.86953,1.0,12.87606710141,1.0,,0.31,0.13,0.02,,,,,,,,,1.0,,,,,,,,,,,,,0.48,0.93,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1123925,Georgiy Sudakov,M,10,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1961117,José Neto,D,62,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1085740,Manu Silva,M,16,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452752,2026-02-25,"UEFA Champions League, Knockout stage",UEFA Champions League 25/26,636.0,Away,Real Madrid,1117723,Sidny Lopes Cabral,D,15,False,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,2.0,,,,,,,,9.0,10.0,7.0,4.0,0.00011795,31.288241607167,3.0,21.968700532287,,,"{'original': 7, 'alternative': 7}",0,,0.02,0.02,0.26,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,,,,,,,,,,2.0,27.9,1.03654,2.0,,0.0,,0.17,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,0.29,0.47,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1102791,Amar Dedić,D,17,True,49.0,36.0,7.0,4.0,0.0,16.0,19.0,20.0,30.0,2.0,4.0,3.0,5.0,,,,,,,90.0,72.0,6.6,20.0,0.191293,204.15974397121,22.0,153.12335556927,19.773869639866,,"{'original': 6.6, 'alternative': 6.4}",0,,0.22,0.35,-0.2,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,1.0,7.0,3.0,1.0,,,2.0,,,,33.26,9.83,20.0,63.733640847239,4.0,,1.3,0.56,0.29,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,966616,Anatoliy Trubin,G,1,True,26.0,17.0,13.0,4.0,0.0,14.0,15.0,3.0,11.0,,,,8.0,2.0,,4.0,,,,90.0,35.0,7.3,9.0,0.00198401,33.830399433541,7.0,12.130671272638,,0.5908,"{'original': 7.3, 'alternative': 7.3}",0,0.2637,0.08,-0.01,-0.01,0.41,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1100952,Andreas Schjelderup,M,21,True,27.0,17.0,2.0,,0.0,6.0,7.0,11.0,20.0,,5.0,,7.0,,,,,,,82.0,46.0,7.0,20.0,0.0976112,215.77118570194,14.0,63.293488618548,38.050488022173,,"{'original': 7, 'alternative': 7}",3,,-0.07,0.35,-0.24,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,,10.0,2.0,2.0,,,3.0,,3.0,1.0,32.96,8.85,16.0,103.75543897391,5.0,,1.29,0.66,0.31,,,1.0,1.0,4.0,0.2734,0.6044,0.45,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1006069,António Silva,D,4,True,57.0,47.0,9.0,2.0,0.0,36.0,38.0,11.0,19.0,2.0,4.0,4.0,3.0,,,,,,,90.0,67.0,7.8,10.0,0.00543968,195.5600954543,27.0,47.061923651224,,,"{'original': 7.8, 'alternative': 7.4}",1,,0.16,0.08,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,,,,1.0,1.0,,1.0,32.57,9.79,13.0,,0.0,,1.26,0.33,0.2,1.0,,,1.0,,0.071,0.176,0.51,,1.0,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,228364,Fredrik Aursnes,M,8,True,22.0,19.0,3.0,2.0,1.0,8.0,9.0,11.0,13.0,,,,1.0,,,,,,,50.0,29.0,6.9,4.0,0.0892606,66.34461897184,10.0,34.565948102751,,,"{'original': 6.9, 'alternative': 7}",1,,0.34,0.07,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,3.0,1.0,,,1.0,,,,,30.4,6.01,8.0,,0.0,1.0,1.12,0.5,0.11,2.0,,1.0,,,0.0076,,0.02,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1201395,Gianluca Prestianni,M,25,True,22.0,18.0,,,0.0,2.0,2.0,16.0,20.0,,5.0,,3.0,,,,,,,69.0,33.0,7.0,8.0,0.341409,112.29533801112,9.0,77.864299792599,23.665091137664,,"{'original': 7, 'alternative': 7}",0,,0.19,0.26,-0.17,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,5.0,,4.0,,,1.0,1.0,,2.0,31.25,7.43,16.0,41.476740574676,2.0,1.0,1.11,0.63,0.23,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,906800,Leandro Barreiro,M,18,True,27.0,21.0,,,0.0,7.0,10.0,14.0,17.0,4.0,7.0,4.0,4.0,,,,,,,69.0,39.0,6.7,7.0,0.0316909,38.574465347225,5.0,18.79373214429,,,"{'original': 6.7, 'alternative': 6.9}",0,,-0.12,0.1,-0.1,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,1.0,1.0,,1.0,1.0,,,1.0,29.29,7.91,12.0,,0.0,,1.56,0.58,0.14,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,74915,Nicolás Otamendi,D,30,True,59.0,50.0,6.0,3.0,0.0,40.0,43.0,10.0,16.0,5.0,7.0,4.0,2.0,,,,,,,90.0,72.0,7.0,11.0,0.00456875,232.96591975128,29.0,132.47666498123,,,"{'original': 7, 'alternative': 6.8}",0,,-0.03,0.11,0.38,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,7.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,30.25,8.9,9.0,,0.0,,1.15,0.36,0.15,4.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,252577,Rafa Silva,M,27,True,21.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,17.0,1.0,6.0,,3.0,,,,,,,90.0,36.0,6.5,10.0,0.0168007,40.083520290303,8.0,23.109271971765,,,"{'original': 6.5, 'alternative': 7.1}",2,,-0.39,0.19,-0.08,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,2.0,,,1.0,1.0,3.0,2.0,33.93,10.75,27.0,,0.0,,1.63,0.7,0.41,,,,1.0,,0.158,0.0639,-0.29,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,993101,Samuel Dahl,D,26,True,36.0,30.0,3.0,,0.0,14.0,15.0,16.0,21.0,1.0,4.0,,3.0,,,,,,,90.0,52.0,7.0,9.0,0.515384,94.15362916291,11.0,58.928692230436,,,"{'original': 7, 'alternative': 6.9}",0,,0.5,0.16,-0.21,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,1.0,7.0,,1.0,,,,,,2.0,30.57,9.96,18.0,,0.0,2.0,1.31,0.68,0.21,5.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,795236,Vangelis Pavlidis,F,14,True,22.0,11.0,2.0,1.0,0.0,6.0,11.0,5.0,11.0,5.0,7.0,1.0,5.0,,,,,,,90.0,35.0,6.3,17.0,0.104941,59.423403294459,7.0,23.09779271691,13.35218045658,,"{'original': 6.3, 'alternative': 6.7}",2,,-0.13,0.39,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,6.0,1.0,2.0,,,,,2.0,2.0,31.56,10.39,18.0,31.035172560457,2.0,2.0,1.55,0.72,0.27,2.0,1.0,2.0,,,0.2215,,-0.61,1.0,,,,,,,,,,,,1.0,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,850976,Alexander Bah,D,6,False,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,,,,,,8.0,8.0,6.6,4.0,0.0058406,3.5020406907973,1.0,-0.36522133831259,,,"{'original': 6.6, 'alternative': 6.3}",0,,0.09,-0.05,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,1.0,,,,,1.0,1.0,29.59,1.36,1.0,,0.0,,0.22,0.06,0.01,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,2163561,Anísio Cabral,F,72,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,823631,Dodi Lukebakio,M,11,False,6.0,2.0,1.0,,0.0,1.0,2.0,1.0,4.0,2.0,4.0,,1.0,,,,,,,21.0,8.0,6.6,4.0,0.00172393,16.139948408084,2.0,15.822787615651,,,"{'original': 6.6, 'alternative': 6.6}",0,,-0.17,0.02,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,1.0,,,,,,1.0,28.08,2.83,6.0,,0.0,,0.4,0.24,0.08,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1087316,Enzo Barrenechea,M,5,False,18.0,16.0,3.0,2.0,0.0,10.0,11.0,6.0,7.0,,2.0,,1.0,,,,,,,40.0,23.0,6.6,2.0,0.00763314,3.1468009152153,1.0,-2.864290297115,,,"{'original': 6.6, 'alternative': 6.8}",0,,0.1,-0.01,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,,,2.0,1.0,1.0,,1.0,32.07,4.95,6.0,,0.0,,0.91,0.4,0.1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1961117,José Neto,D,62,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1015292,Richard Ríos,M,20,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,1.0,,,,,,,,,21.0,15.0,6.5,3.0,0.0029069,16.548293029922,2.0,6.1916288152345,,,"{'original': 6.5, 'alternative': 6.5}",1,,0.02,0.01,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,1.0,1.0,,,,,1.0,,29.19,3.03,7.0,,0.0,,0.58,0.26,0.1,,,1.0,,,0.0167,,-0.01,1.0,,,,1.0,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,1117723,Sidny Lopes Cabral,D,15,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288810,2026-03-02,Liga Portugal Betclic,Liga Portugal 25/26,24.0,Away,Gil Vicente,983542,Tomás Araújo,D,44,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1102791,Amar Dedić,D,17,True,45.0,38.0,3.0,1.0,0.0,12.0,15.0,26.0,30.0,1.0,5.0,3.0,3.0,,,,,,,83.0,69.0,6.8,16.0,0.1102,219.51071429511,24.0,142.83896223233,24.916011639951,,"{'original': 6.8, 'alternative': 6.8}",0,,0.29,0.28,-0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,6.0,2.0,4.0,1.0,,2.0,1.0,3.0,,33.66,7.67,20.0,93.656901740065,4.0,2.0,0.93,0.41,0.3,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,966616,Anatoliy Trubin,G,1,True,18.0,13.0,5.0,1.0,0.0,13.0,14.0,,4.0,,,1.0,8.0,2.0,,4.0,,,,90.0,28.0,6.8,5.0,9.084e-05,5.6024395579069,1.0,4.9943461858186,,0.8351,"{'original': 6.8, 'alternative': 7}",0,0.2518,0.03,0.0,-0.47,0.53,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1100952,Andreas Schjelderup,M,21,True,28.0,22.0,,,0.0,3.0,5.0,19.0,23.0,,7.0,,3.0,,,,,,,90.0,52.0,7.6,14.0,0.193692,264.43641435439,26.0,139.59799995783,15.431985376995,,"{'original': 7.6, 'alternative': 7.4}",4,,0.29,0.46,-0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,,5.0,,4.0,,,1.0,,1.0,5.0,31.97,8.34,10.0,164.14770337493,12.0,1.0,1.06,0.37,0.15,,,1.0,1.0,2.0,0.4332,0.7325,0.3,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1087316,Enzo Barrenechea,M,5,True,29.0,23.0,2.0,,0.0,14.0,16.0,9.0,13.0,,2.0,,3.0,,,,,,,75.0,41.0,6.2,8.0,0.00851236,64.706241574325,8.0,11.567061054172,,,"{'original': 6.2, 'alternative': 6.4}",2,,-0.08,0.04,-0.2,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,4.0,1.0,,,2.0,1.0,1.0,,1.0,31.44,6.89,10.0,,0.0,,1.11,0.37,0.08,,,1.0,,1.0,0.0643,,-0.21,2.0,,,,,,,1.0,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1201395,Gianluca Prestianni,M,25,True,29.0,21.0,2.0,1.0,0.0,3.0,3.0,18.0,26.0,2.0,9.0,,6.0,,,,,,,65.0,63.0,6.9,27.0,0.0978369,276.91640788991,23.0,177.68376191509,33.925344067993,,"{'original': 6.9, 'alternative': 7.5}",3,,0.09,0.39,-0.1,,"{'sportSlug': 'football', 'statisticsType': 'player'}",10.0,2.0,8.0,2.0,6.0,,,3.0,2.0,3.0,2.0,29.81,5.92,7.0,95.113590467174,5.0,3.0,0.68,0.27,0.05,,,1.0,2.0,2.0,0.1129,0.0873,-0.37,,,,,2.0,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,74915,Nicolás Otamendi,D,30,True,38.0,35.0,3.0,2.0,0.0,25.0,25.0,10.0,13.0,2.0,4.0,2.0,4.0,,,,,,,75.0,48.0,6.3,3.0,0.00645234,109.08081155683,13.0,53.433067744513,19.672129814045,,"{'original': 6.3, 'alternative': 6.8}",1,,0.08,0.1,-0.33,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,,2.0,3.0,2.0,1.0,,,31.73,6.32,7.0,40.812143238198,2.0,,0.77,0.26,0.12,,,,,1.0,0.0451,,-0.02,3.0,,,,,,,1.0,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,252577,Rafa Silva,M,27,True,18.0,11.0,,,0.0,1.0,2.0,10.0,16.0,1.0,7.0,,2.0,,,,,,,65.0,36.0,6.4,16.0,0.0568873,99.798166832866,9.0,74.400247835283,27.075540178405,,"{'original': 6.4, 'alternative': 6.8}",1,,-0.18,0.29,-0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,3.0,1.0,4.0,,,1.0,1.0,4.0,3.0,33.7,5.65,14.0,66.603434409377,3.0,,0.75,0.32,0.14,,,1.0,,,0.1388,,-0.31,,,,,2.0,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1015292,Richard Ríos,M,20,True,46.0,34.0,4.0,1.0,0.0,11.0,14.0,23.0,32.0,2.0,7.0,1.0,3.0,,,,,,,90.0,57.0,6.8,13.0,0.0181451,138.42452424726,14.0,81.777684741589,16.079914104621,,"{'original': 6.8, 'alternative': 6.7}",0,,0.09,0.21,-0.12,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,6.0,,1.0,,1.0,2.0,,,2.0,33.77,8.82,15.0,49.717497349217,2.0,1.0,0.97,0.44,0.22,2.0,,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,993101,Samuel Dahl,D,26,True,55.0,47.0,8.0,5.0,0.0,22.0,28.0,25.0,27.0,2.0,6.0,,7.0,,,,,,,90.0,81.0,6.7,14.0,0.0661266,154.32953078857,21.0,84.36376489913,14.326334054795,,"{'original': 6.7, 'alternative': 6.6}",2,,0.27,0.13,-0.43,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,1.0,5.0,1.0,2.0,,,3.0,1.0,,,32.97,8.62,21.0,27.18928273866,2.0,3.0,1.06,0.43,0.3,1.0,,,,,0.0618,,-0.15,2.0,,,,1.0,,,2.0,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,983542,Tomás Araújo,D,44,True,60.0,56.0,2.0,,0.0,33.0,34.0,23.0,26.0,,2.0,2.0,3.0,,,,,,,90.0,71.0,6.6,6.0,0.0445776,177.21590539515,21.0,111.18388129807,19.791543257296,,"{'original': 6.6, 'alternative': 6.7}",1,,0.31,0.14,-0.31,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,,1.0,,2.0,2.0,2.0,,31.73,7.78,14.0,56.184103124534,3.0,,0.84,0.26,0.16,,,,,1.0,0.0449,,-0.04,1.0,,,,,,,1.0,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,795236,Vangelis Pavlidis,F,14,True,27.0,21.0,,,0.0,10.0,10.0,11.0,17.0,1.0,5.0,,4.0,,,,,,,90.0,38.0,7.2,10.0,0.0486769,66.547324622912,8.0,41.141273174429,16.776683146913,,"{'original': 7.2, 'alternative': 7.1}",1,,0.17,0.27,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,8.0,4.0,1.0,,,2.0,1.0,,1.0,31.61,9.26,9.0,36.25692124898,3.0,2.0,1.28,0.46,0.16,3.0,,,1.0,1.0,0.0376,0.0807,-0.04,,,,,1.0,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,850976,Alexander Bah,D,6,False,8.0,6.0,3.0,1.0,0.0,,,6.0,8.0,,,,1.0,,,,,,,17.0,10.0,6.7,2.0,0.0114031,3.6779907558339,1.0,3.6691533976878,,,"{'original': 6.7, 'alternative': 6.6}",0,,0.08,0.0,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1006069,António Silva,D,4,False,17.0,16.0,1.0,1.0,0.0,10.0,11.0,6.0,6.0,1.0,3.0,1.0,,,,,,,,15.0,22.0,7.0,1.0,0.0101183,39.689306850575,6.0,20.715471793549,,,"{'original': 7, 'alternative': 6.9}",0,,0.12,0.03,0.17,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,,,,1.0,1.0,,1.0,25.62,2.3,0.0,,0.0,,0.29,0.11,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,2163561,Anísio Cabral,F,72,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,823631,Dodi Lukebakio,M,11,False,10.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,9.0,,1.0,,1.0,,,,,,,25.0,20.0,6.9,7.0,0.0377312,127.4829941021,14.0,98.281136582044,24.261654959961,,"{'original': 6.9, 'alternative': 7}",3,,0.11,0.34,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",6.0,1.0,,,1.0,,,,,,,30.34,2.9,5.0,78.788426905425,4.0,1.0,0.24,0.08,0.06,,,1.0,,,0.1528,,-0.23,,,,,1.0,,,2.0,,,,,1.0,,,,,,,
14288822,2026-03-08,Liga Portugal Betclic,Liga Portugal 25/26,25.0,Home,FC Porto,1103333,Franjo Ivanović,F,9,False,6.0,6.0,,,1.0,2.0,2.0,4.0,4.0,,,,1.0,,,,,,,25.0,12.0,6.7,1.0,0.0548356,39.210898071701,4.0,8.3698754971718,11.896067699131,,"{'original': 6.7, 'alternative': 7.2}",1,,0.29,0.02,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,1.0,1.0,,,,,,,,33.56,3.41,3.0,16.261270829797,1.0,1.0,0.52,0.11,0.06,,,,1.0,,0.0532,0.1429,0.01,,,1.0,,,,,,,,,,,,,,,,,
